Name,Device ID,Scheduled Time,Issued Time,Response Time,Duration (minutes),Location,[5_SAQ] Currently I don't feel entangled in my thoughts.,[7_SAQ] At the moment I feel determined to stick to my current task until it's complete.,[8_SAQ] Any feelings of inadequacy I experience right now are shared by most people.,[13_SAQ] Right now I don't feel confident in my ability to effectively accomplish my current task.,[9_SAQ] Right now I am giving myself the caring and tenderness I need towards my negative feelings.,[10_SAQ] Right now I believe I can succeed in my current task if I set my mind to it.,[11_SAQ] I am currently struggling with my thoughts.,[14_SAQ] At the moment I don't feel committed to my current task as much as I think I should.
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-23 21:25:11 CEST,2020-04-23 21:25:11 CEST,2020-04-23 21:44:37 CEST,1165.865,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-24 09:23:04 CEST,2020-04-24 09:23:04 CEST,2020-04-24 10:24:43 CEST,3699.1,Unknown,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-24 14:09:50 CEST,2020-04-24 14:09:50 CEST,2020-04-24 14:11:30 CEST,100.259,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-24 21:17:04 CEST,2020-04-24 21:17:04 CEST,2020-04-24 21:17:43 CEST,39.352,Unknown,(ID 4) Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-25 09:03:24 CEST,2020-04-25 09:03:24 CEST,2020-04-25 10:33:24 CEST,Expired,Unknown,,,,,,,,
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-25 15:20:33 CEST,2020-04-25 15:20:33 CEST,2020-04-25 16:15:17 CEST,3284.557,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-25 20:30:15 CEST,2020-04-25 20:30:15 CEST,2020-04-25 20:31:09 CEST,53.733,Unknown,(ID 4) Agree,(ID 5) Strongly Agree,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-26 09:00:58 CEST,2020-04-26 09:00:58 CEST,2020-04-26 10:30:58 CEST,Expired,Unknown,,,,,,,,
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-26 15:16:56 CEST,2020-04-26 15:16:56 CEST,2020-04-26 15:19:17 CEST,140.703,Unknown,(ID 3) Neither,(ID 1) Strongly Disagree,(ID 4) Agree,(ID 5) Strongly Agree,(ID 2) Disagree,(ID 1) Strongly Disagree,(ID 5) Strongly Agree,(ID 5) Strongly Agree
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-26 20:12:24 CEST,2020-04-26 20:12:24 CEST,2020-04-26 20:13:52 CEST,88.452,Unknown,(ID 4) Agree,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 3) Neither
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-27 10:29:35 CEST,2020-04-27 10:29:35 CEST,2020-04-27 11:30:14 CEST,3639.092,Unknown,(ID 3) Neither,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 3) Neither,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree
User #26292,0DAE7A4092974C37BF68D02D36DC9A7E,2020-04-27 14:13:07 CEST,2020-04-27 14:13:07 CEST,2020-04-27 15:34:04 CEST,4856.866,Unknown,(ID 1) Strongly Disagree,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-20 10:00:46 CEST,2020-04-20 10:00:48 CEST,2020-04-20 10:03:34 CEST,168.005,Unknown,(ID 4) Agree,(ID 5) Strongly Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 5) Strongly Agree,(ID 2) Disagree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-20 14:31:09 CEST,2020-04-20 14:31:11 CEST,2020-04-20 15:05:16 CEST,2047.033,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither
User #26293,dd62df38edb95a28,2020-04-20 20:52:20 CEST,2020-04-20 20:52:20 CEST,2020-04-20 20:56:28 CEST,248.162,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-21 09:25:24 CEST,2020-04-21 09:25:25 CEST,2020-04-21 10:23:31 CEST,3486.232,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-21 14:04:00 CEST,2020-04-21 14:04:01 CEST,2020-04-21 14:19:20 CEST,920.459,Unknown,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-21 20:03:20 CEST,2020-04-21 20:03:21 CEST,2020-04-21 20:42:51 CEST,2370.698,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-22 09:04:43 CEST,2020-04-22 09:04:43 CEST,2020-04-22 09:50:03 CEST,2719.758,Unknown,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-22 15:27:51 CEST,2020-04-22 15:27:51 CEST,2020-04-22 15:33:27 CEST,336.383,Unknown,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-22 20:56:31 CEST,2020-04-22 20:56:31 CEST,2020-04-22 21:08:42 CEST,730.109,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 3) Neither
User #26293,dd62df38edb95a28,2020-04-23 09:45:48 CEST,2020-04-23 09:45:48 CEST,2020-04-23 09:59:06 CEST,797.918,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither
User #26293,dd62df38edb95a28,2020-04-23 14:20:18 CEST,2020-04-23 14:20:19 CEST,2020-04-23 14:27:20 CEST,421.719,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 5) Strongly Agree,(ID 2) Disagree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-23 20:44:31 CEST,2020-04-23 20:44:31 CEST,2020-04-23 20:46:19 CEST,107.992,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 5) Strongly Agree
User #26293,dd62df38edb95a28,2020-04-24 09:55:21 CEST,2020-04-24 09:55:22 CEST,2020-04-24 10:05:58 CEST,637.614,Unknown,(ID 4) Agree,(ID 5) Strongly Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-24 15:28:08 CEST,2020-04-24 15:28:08 CEST,2020-04-24 15:42:34 CEST,865.611,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-24 20:22:22 CEST,2020-04-24 20:22:23 CEST,2020-04-24 20:26:33 CEST,251.323,Unknown,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-25 09:23:45 CEST,2020-04-25 09:23:47 CEST,2020-04-25 10:25:04 CEST,3678.954,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-25 14:33:57 CEST,2020-04-25 14:33:57 CEST,2020-04-25 15:34:23 CEST,3625.874,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither
User #26293,dd62df38edb95a28,2020-04-25 20:08:32 CEST,2020-04-25 20:08:34 CEST,2020-04-25 20:59:34 CEST,3061.128,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-26 09:14:03 CEST,2020-04-26 10:14:04 CEST,2020-04-26 10:44:03 CEST,Expired,Unknown,,,,,,,,
User #26293,dd62df38edb95a28,2020-04-26 14:37:13 CEST,2020-04-26 14:37:13 CEST,2020-04-26 14:44:33 CEST,440.037,Unknown,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree
User #26293,dd62df38edb95a28,2020-04-26 20:10:59 CEST,2020-04-26 20:10:59 CEST,2020-04-26 20:55:57 CEST,2698.047,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-27 09:57:00 CEST,2020-04-27 09:57:01 CEST,2020-04-27 11:00:16 CEST,3795.829,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26293,dd62df38edb95a28,2020-04-27 15:20:09 CEST,2020-04-27 15:20:10 CEST,2020-04-27 16:31:26 CEST,4277.284,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither
User #26293,dd62df38edb95a28,2020-04-27 20:21:45 CEST,2020-04-27 20:21:46 CEST,2020-04-27 21:35:08 CEST,4402.838,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26300,eb1c2fbf4cec078f,2020-04-21 10:23:26 CEST,2020-04-21 10:53:27 CEST,2020-04-21 11:16:40 CEST,3193.815,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 2) Disagree,(ID 2) Disagree
User #26300,eb1c2fbf4cec078f,2020-04-21 14:21:10 CEST,2020-04-21 15:21:11 CEST,2020-04-21 15:22:51 CEST,3700.892,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 2) Disagree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-21 20:25:51 CEST,2020-04-21 21:25:52 CEST,2020-04-21 21:55:51 CEST,Expired,Unknown,,,,,,,,
User #26300,eb1c2fbf4cec078f,2020-04-22 10:01:43 CEST,2020-04-22 10:01:43 CEST,2020-04-22 10:31:32 CEST,1789.691,Unknown,(ID 5) Strongly Agree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 5) Strongly Agree
User #26300,eb1c2fbf4cec078f,2020-04-22 15:19:11 CEST,2020-04-22 15:19:12 CEST,2020-04-22 15:19:54 CEST,43.517,Unknown,(ID 4) Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 2) Disagree,(ID 5) Strongly Agree,(ID 4) Agree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-22 21:21:25 CEST,2020-04-22 22:21:26 CEST,2020-04-22 22:51:25 CEST,Expired,Unknown,,,,,,,,
User #26300,eb1c2fbf4cec078f,2020-04-23 10:02:36 CEST,2020-04-23 10:02:38 CEST,2020-04-23 10:28:00 CEST,1523.57,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-23 14:08:15 CEST,2020-04-23 14:08:16 CEST,2020-04-23 14:19:14 CEST,659.487,Unknown,(ID 5) Strongly Agree,(ID 4) Agree,(ID 3) Neither,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-23 20:06:52 CEST,2020-04-23 20:06:53 CEST,2020-04-23 20:07:36 CEST,44.267,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-24 09:17:40 CEST,2020-04-24 09:17:41 CEST,2020-04-24 09:42:24 CEST,1484.168,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-24 15:14:44 CEST,2020-04-24 15:14:45 CEST,2020-04-24 15:15:28 CEST,43.916,Unknown,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 3) Neither,(ID 3) Neither
User #26300,eb1c2fbf4cec078f,2020-04-24 21:10:23 CEST,2020-04-24 22:10:24 CEST,2020-04-24 22:40:23 CEST,Expired,Unknown,,,,,,,,
User #26300,eb1c2fbf4cec078f,2020-04-25 09:22:41 CEST,2020-04-25 10:22:41 CEST,2020-04-25 10:23:21 CEST,3639.985,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 5) Strongly Agree
User #26300,eb1c2fbf4cec078f,2020-04-25 14:20:35 CEST,2020-04-25 14:20:36 CEST,2020-04-25 14:26:46 CEST,371.722,Unknown,(ID 1) Strongly Disagree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 5) Strongly Agree,(ID 3) Neither
User #26300,eb1c2fbf4cec078f,2020-04-25 20:26:41 CEST,2020-04-25 20:26:42 CEST,2020-04-25 20:27:20 CEST,38.247,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-26 09:41:52 CEST,2020-04-26 10:41:53 CEST,2020-04-26 10:57:43 CEST,4550.478,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree
User #26300,eb1c2fbf4cec078f,2020-04-26 15:11:59 CEST,2020-04-26 15:42:00 CEST,2020-04-26 15:44:47 CEST,1967.921,Unknown,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 1) Strongly Disagree,(ID 1) Strongly Disagree
User #26302,811b72ea7f3a25af,2020-04-21 09:20:19 EEST,2020-04-21 10:20:20 EEST,2020-04-21 10:50:19 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-21 15:18:54 EEST,2020-04-21 15:18:55 EEST,2020-04-21 15:23:40 EEST,285.882,Unknown,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree
User #26302,811b72ea7f3a25af,2020-04-21 21:28:44 EEST,2020-04-21 21:28:44 EEST,2020-04-21 21:48:01 EEST,1157.01,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree
User #26302,811b72ea7f3a25af,2020-04-22 09:42:17 EEST,2020-04-22 09:42:17 EEST,2020-04-22 10:10:28 EEST,1691.268,Unknown,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 3) Neither,(ID 2) Disagree,(ID 2) Disagree
User #26302,811b72ea7f3a25af,2020-04-22 14:44:16 EEST,2020-04-22 14:44:16 EEST,2020-04-22 15:22:31 EEST,2294.752,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither
User #26302,811b72ea7f3a25af,2020-04-22 20:10:42 EEST,2020-04-22 20:10:42 EEST,2020-04-22 21:06:51 EEST,3368.761,Unknown,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree
User #26302,811b72ea7f3a25af,2020-04-23 09:49:53 EEST,2020-04-23 10:49:53 EEST,2020-04-23 11:19:53 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-23 15:27:51 EEST,2020-04-23 15:27:51 EEST,2020-04-23 15:33:12 EEST,320.575,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26302,811b72ea7f3a25af,2020-04-23 20:46:49 EEST,2020-04-23 21:16:50 EEST,2020-04-23 21:40:24 EEST,3214.483,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree
User #26302,811b72ea7f3a25af,2020-04-24 10:01:04 EEST,2020-04-24 10:01:05 EEST,2020-04-24 11:31:05 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-24 14:04:02 EEST,2020-04-24 14:04:02 EEST,2020-04-24 14:13:04 EEST,541.926,Unknown,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree
User #26302,811b72ea7f3a25af,2020-04-24 21:05:15 EEST,2020-04-24 22:05:16 EEST,2020-04-24 22:35:15 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-25 09:54:27 EEST,2020-04-25 10:24:29 EEST,2020-04-25 11:54:29 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-25 14:11:01 EEST,2020-04-25 14:11:01 EEST,2020-04-25 14:18:22 EEST,441.613,Unknown,(ID 2) Disagree,(ID 5) Strongly Agree,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 3) Neither
User #26302,811b72ea7f3a25af,2020-04-25 20:11:57 EEST,2020-04-25 20:11:58 EEST,2020-04-25 20:13:00 EEST,62.544,Unknown,(ID 2) Disagree,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree
User #26302,811b72ea7f3a25af,2020-04-26 09:17:41 EEST,2020-04-26 09:17:41 EEST,2020-04-26 10:47:41 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-26 15:09:11 EEST,2020-04-26 15:09:11 EEST,2020-04-26 16:39:11 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-26 20:19:43 EEST,2020-04-26 20:19:43 EEST,2020-04-26 21:49:43 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-27 09:48:40 EEST,2020-04-27 09:48:40 EEST,2020-04-27 11:18:40 EEST,Expired,Unknown,,,,,,,,
User #26302,811b72ea7f3a25af,2020-04-27 14:51:42 EEST,2020-04-27 14:51:42 EEST,2020-04-27 15:47:03 EEST,3320.741,Unknown,(ID 4) Agree,(ID 5) Strongly Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree
User #26302,811b72ea7f3a25af,2020-04-27 21:00:23 EEST,2020-04-27 21:00:23 EEST,2020-04-27 21:02:42 EEST,138.436,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 3) Neither
User #26302,811b72ea7f3a25af,2020-04-28 10:11:47 EEST,2020-04-28 10:11:49 EEST,2020-04-28 10:31:57 EEST,1209.999,Unknown,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree
User #26319,9bc1c52a9f269e44,2020-04-22 10:04:27 EEST,2020-04-22 10:05:11 EEST,2020-04-22 11:02:52 EEST,3505.401,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 4) Agree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 4) Agree,(ID 3) Neither
User #26319,9bc1c52a9f269e44,2020-04-22 14:23:04 EEST,2020-04-22 15:23:04 EEST,2020-04-22 15:53:04 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-22 20:38:01 EEST,2020-04-22 21:38:24 EEST,2020-04-22 22:08:01 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-23 09:15:17 EEST,2020-04-23 10:15:18 EEST,2020-04-23 10:45:17 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-23 14:31:35 EEST,2020-04-23 14:34:00 EEST,2020-04-23 15:05:45 EEST,2050.177,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 3) Neither,(ID 4) Agree,(ID 5) Strongly Agree,(ID 3) Neither,(ID 4) Agree
User #26319,9bc1c52a9f269e44,2020-04-23 20:56:40 EEST,2020-04-23 21:58:04 EEST,2020-04-23 22:26:40 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-24 09:38:30 EEST,2020-04-24 09:39:00 EEST,2020-04-24 11:09:00 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-24 14:19:16 EEST,2020-04-24 15:19:16 EEST,2020-04-24 15:49:16 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-24 20:35:20 EEST,2020-04-24 21:05:20 EEST,2020-04-24 21:26:40 EEST,3079.647,Unknown,(ID 2) Disagree,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 4) Agree,(ID 4) Agree,(ID 3) Neither
User #26319,9bc1c52a9f269e44,2020-04-25 10:21:33 EEST,2020-04-25 11:21:33 EEST,2020-04-25 11:51:33 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-25 14:40:05 EEST,2020-04-25 14:40:05 EEST,2020-04-25 15:25:45 EEST,2739.801,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 2) Disagree,(ID 2) Disagree,(ID 5) Strongly Agree,(ID 5) Strongly Agree,(ID 3) Neither,(ID 4) Agree
User #26319,9bc1c52a9f269e44,2020-04-25 21:16:25 EEST,2020-04-25 22:18:00 EEST,2020-04-25 23:48:00 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-26 09:04:50 EEST,2020-04-26 09:05:00 EEST,2020-04-26 10:35:00 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-26 11:39:23 EEST,2020-04-26 11:39:24 EEST,2020-04-26 13:09:24 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-26 14:44:36 EEST,2020-04-26 14:47:00 EEST,2020-04-26 16:17:00 EEST,Expired,Unknown,,,,,,,,
User #26319,9bc1c52a9f269e44,2020-04-26 21:29:35 EEST,2020-04-26 21:59:36 EEST,2020-04-26 22:43:06 EEST,4411.176,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 4) Agree,(ID 4) Agree
User #26319,9bc1c52a9f269e44,2020-04-27 09:26:18 EEST,2020-04-27 09:27:59 EEST,2020-04-27 09:50:19 EEST,1441.224,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 3) Neither,(ID 3) Neither,(ID 5) Strongly Agree,(ID 3) Neither,(ID 4) Agree
User #26319,9bc1c52a9f269e44,2020-04-27 15:14:57 EEST,2020-04-27 15:15:01 EEST,2020-04-27 15:19:57 EEST,299.803,Unknown,(ID 4) Agree,(ID 5) Strongly Agree,(ID 3) Neither,(ID 2) Disagree,(ID 4) Agree,(ID 5) Strongly Agree,(ID 3) Neither,(ID 2) Disagree
User #26319,9bc1c52a9f269e44,2020-04-27 20:22:32 EEST,2020-04-27 20:26:50 EEST,2020-04-27 20:47:48 EEST,1515.97,Unknown,(ID 3) Neither,(ID 4) Agree,(ID 3) Neither,(ID 2) Disagree,(ID 3) Neither,(ID 5) Strongly Agree,(ID 3) Neither,(ID 4) Agree
